geneName	HEK293T.3h	HCT116.3h	Hela.3h	HEK293T.6h	HEK293.12h.CHX	HEK293.12h.noCHX	SUM159.12h	SUM159.0.2.24h
ANKZF1	0.383028	0.093223	0.106481	0.531992	1.30084	0.643417	0.00101951	-1.16009
SERPINI1	-0.110349	0.424073	0.0235627	0.600312	1.74333	0.151564	-0.268223	-0.563584
CLASP2	0.411305	0.309902	0.200114	0.422918	1.10238	0.939019	0.109761	-0.252171
PTPN13	0.504556	0.0261088	-0.363352	0.825591	1.09508	1.07822	0.0457782	-0.849921
ABHD6	0.0071598	-0.447822	-0.142634	-0.372061	-1.19579	-2.03606	0.141151	0.28233
SNRK	-0.154866	-0.543747	0.242797	-0.467566	1.42007	0.277094	-0.282064	-0.791575
ZDHHC3	-0.115026	0.382253	-0.743253	0.080046	-1.25186	-0.337475	0.294462	-0.689185
SNIP1	0.370368	0.350072	-0.393102	0.15551	1.43876	0.967852	-0.662048	-0.424008
TKT	-0.150366	0.185725	-0.175581	-0.494469	1.55903	-0.224463	-0.0392596	-0.200403
GNL3	0.157709	0.24591	-0.00350099	-0.190414	1.18523	-0.448214	-0.134006	0.422834
UBXN7	0.299977	0.115114	0.162779	0.27034	1.59515	0.0456301	0.140997	0.459897
S100P	0.660709	0.704181	0.413142	0.0528245	-1.65522	-0.263474	0.344018	2.13893
AIMP1	0.0719808	0.172498	-0.135175	-0.164147	2.0472	0.0743957	-0.389921	0.0173162
DNAJB14	0.402912	-0.167495	0.122913	-0.0441999	1.00429	0.206011	-0.398277	0.154137
BDH2	0.36077	-0.558854	-0.181739	0.231162	1.54989	1.21046	-0.147836	-0.072817
FBXW12	-1.07626	-1.29582	0.613441	0.0528245	-1.33329	0.736526	-1.11541	-0.668427
APEH	-0.00680828	0.0739373	-0.168361	0.140287	1.05932	0.197367	0.306819	-0.00929636
INTU	0.56163	-0.585326	0.0873719	0.631528	1.04522	-0.137943	-0.153382	-0.262788
ABHD18	0.330064	-0.0734269	-0.200146	0.5215	1.38742	-0.531963	-0.241862	0.148982
MON1A	-0.510223	0.317158	-0.812824	-0.253837	-1.35976	-1.17036	0.539089	-1.72287
DUSP7	-0.945658	0.00186127	-0.757122	-0.775223	-1.4049	-1.26347	0.344711	0.391383
C4orf3	-0.179026	-0.680299	-0.0361747	-0.216704	-1.03541	-0.606076	0.291211	-0.0797411
HAND2	1.16321	-0.295819	0.613441	-1.53214	-2.97715	0.151564	-0.115414	0.331573
MAP9	0.596429	-1.88078	0.613441	0.672721	2.00189	0.800656	-0.0941193	0.220113
ARFIP1	0.223304	0.130806	-0.132803	-0.213157	1.17997	0.335988	-0.127745	0.364949
EDIL3	0.282198	0.704181	0.204031	0.184069	2.11737	-0.678511	-0.33142	-0.52382
TMEM161B	0.440511	0.106279	0.424779	0.216323	1.15213	-0.0410816	-0.420684	-0.0179542
LMBRD2	0.435582	2.28914	0.208708	0.681343	1.50772	1.43697	-0.468086	0.618312
CCDC112	0.46084	-0.00208808	-0.401826	0.0919951	1.30671	0.534892	-0.210571	0.504905
ANKRD33B	-0.0575196	-0.295819	0.613441	-0.227283	-1.56776	-0.433399	0.0680321	0.875195
PRRC1	0.299048	0.107186	-0.0537958	0.12864	1.59755	0.682486	-0.144526	-0.864224
ARSK	-0.231251	0.306845	0.291513	0.380291	1.65557	0.525022	-0.338792	-1.06001
GPX8	0.209188	0.444537	0.105456	0.609822	1.14252	-0.263474	-0.351128	-1.17243
PRIMPOL	0.98736	-0.245193	0.318993	0.816757	2.0172	1.23129	-0.0692439	-0.523478
ERAP1	0.157471	-0.329767	0.362256	-0.157099	1.57744	0.0584541	-0.35048	-0.480468
ANKRA2	0.790269	0.341611	0.724472	-0.0969226	1.68106	1.73653	0.0220894	-0.475782
UBLCP1	0.268015	0.067929	0.250498	0.313403	2.86549	0.263773	-0.112836	-0.162136
TRA2A	0.80693	0.343849	0.116007	0.453111	1.90624	0.151564	-0.186059	0.935981
GALNT10	-0.103944	-0.578753	-0.0290728	0.00335583	-1.45359	-0.641986	-0.184639	-0.250479
RPS14	-0.807534	-0.262095	-0.432701	-0.584221	-2.30271	-0.858836	0.054422	0.722684
COG5	0.226132	0.438106	-0.0976989	0.145337	1.0266	0.285147	-0.173092	-0.517883
SLU7	0.449351	0.748575	0.279022	0.193337	1.14755	1.18528	-0.558696	0.93714
SLC29A4	-0.273403	0.704181	0.613441	0.184069	-1.4853	-1.13794	-0.530452	0.331573
ELAPOR2	0.127277	0.289143	0.562815	0.394516	1.55856	1.34421	0.511674	0.347515
ZNF704	0.55451	0.566677	-0.884059	0.356217	-1.01277	-0.517231	-0.115414	0.331573
COL1A2	-0.339291	-0.295819	0.613441	0.0528245	-7.01277	0.736526	-0.292292	-1.7839
CHMP4C	0.920677	0.386005	-0.586858	0.765543	1.12375	0.0844493	0.366119	0.712177
BRI3	-0.0401338	-0.567899	-0.0162784	-0.41035	-1.05318	-0.0865962	0.23111	1.06331
EN2	0.205791	-1.29582	0.613441	-0.178501	-1.43968	-1.151	-0.115414	1.55397
UNCX	-0.317704	-0.295819	0.613441	0.335224	-1.12653	0.270862	-0.115414	0.331573
TMUB1	-0.617115	-0.425587	-0.274085	-0.201989	-1.34269	-0.49869	0.293549	-0.79506
ALDH7A1	0.371322	0.556082	-0.289004	0.104086	2.09372	0.573797	-0.102845	-1.19854
SLC25A32	0.256917	-0.0327849	-0.1484	-0.611991	-1.29265	-1.40098	0.0101168	1.61361
DCAF13	0.461019	0.289775	-0.084932	-0.188875	1.43994	0.110592	-0.0534221	0.608916
PSIP1	0.609003	0.483191	0.0196611	0.35267	1.73299	0.438347	-0.111049	-0.910628
HNRNPK	-0.0497495	0.387185	-0.0672125	0.113538	1.379	0.514443	0.162447	0.180651
CARD19	-0.73784	-0.192726	-0.238461	-0.721616	-1.19026	-0.385465	0.272603	0.032013
NOL6	-0.588144	0.183349	-0.0607891	-0.199333	-1.30324	-0.779489	0.0128748	1.57627
TRMT10B	0.198805	-1.67433	0.413142	0.24127	1.25498	1.21046	-0.246659	1.16556
ARHGAP12	0.410386	0.145552	-0.311705	0.413414	1.16581	-0.345936	-0.238271	-0.0288953
HECTD2	0.636462	0.40462	0.420796	-0.135621	1.09734	-0.147997	-0.470509	0.942531
SPTSSA	0.773792	-0.494365	0.00369754	0.305591	-1.07261	-1.17908	0.0563523	0.289509
WRN	0.248161	0.445446	-0.161	0.188176	1.0714	0.847557	-0.283058	-0.699189
CFL2	0.250492	-0.701384	-0.421866	-0.562074	-1.17566	-1.01699	0.113546	0.243889
MICU2	0.709123	0.223119	-0.117878	0.0212544	1.15884	0.349503	-0.0044821	-0.395593
LRR1	-0.0317325	0.425205	-0.276682	-0.394007	-1.13395	-0.647617	-0.00588872	-0.1801
CDX2	0.0155118	0.763074	-0.386559	-0.576338	-1.13737	-0.83333	-1.11541	-0.668427
FAAH2	0.00863269	0.967215	-0.322429	-0.554858	3.04522	2.32149	0.884586	0.331573
AK8	-0.983147	0.441146	0.613441	-0.269104	2.04522	-0.000439573	-0.115414	1.91654
SPACA9	-0.397238	-0.411297	-0.917074	0.458081	1.10483	1.22195	-0.259804	0.261184
BORCS5	0.0603168	-0.295819	-0.104788	-0.275798	-1.01136	-0.778047	0.489726	0.159106
DDX21	0.465302	0.325597	-0.120493	-0.0552478	1.17757	0.61666	-0.383861	0.582462
FUNDC2	-0.188817	-0.861416	-0.392712	-0.255641	-1.29614	-0.536492	0.117247	0.401963
NSMF	-0.085245	0.119218	-0.608952	-0.037061	-1.35328	-0.543582	-0.285339	-0.274451
ISCA2	-0.642187	-0.36982	-0.386559	-0.480791	-1.16817	-0.941546	0.445474	0.024912
MOAP1	-0.194753	0.336449	0.416404	0.259754	1.2364	0.934465	0.0339635	-0.519049
IFI27	1.17528	-1.29582	-0.801597	0.0528245	-1.07026	-0.263474	0.121625	0.331573
PTER	0.735057	0.269778	-0.00685486	0.20556	1.11417	0.226331	0.270079	-0.939281
ARL5B	-0.160801	0.427971	-0.110925	0.194677	1.01174	0.407218	-0.461865	1.06854
CEP57	0.326627	0.396058	0.351574	0.214017	1.34478	0.717417	-0.0780203	0.50675
TCP11L2	0.302255	0.856184	0.0659529	0.554484	1.66671	1.01663	-0.373726	-1.0756
SPRED1	0.130195	-0.00208808	0.246232	0.78979	-1.59633	-1.84844	-0.340974	-0.377195
GPR176	0.236212	-0.295819	-0.164167	-0.1171	-1.36571	-1.96391	-0.181002	0.220542
FBN1	-0.0364713	-1.03278	0.722272	0.349806	-2.91826	-1.02901	-0.271195	-1.16474
NOLC1	0.217429	0.236271	-0.18725	0.121304	1.89556	1.00142	-0.0893012	0.888823
CCT2	0.00332293	0.0898002	-0.209174	-0.41612	1.76738	0.149654	-0.190523	-0.0327062
DNAAF8	-0.0554977	-1.29582	1.1984	1.22275	-1.07026	0.736526	-0.115414	1.55397
NUDT13	0.00281536	-0.295819	0.613441	0.363165	2.08174	0.584523	-0.115414	-0.957933
TAF10	-0.752029	-0.364681	-0.547596	-0.798402	-1.47381	-1.3	0.252114	-0.151417
TPP1	-0.419598	-0.0570324	0.018354	-0.257222	2.19637	0.680492	-0.163451	-0.31545
CYB5A	-0.250882	-0.484264	-0.575861	-0.595797	-1.04816	-0.748901	0.449137	0.161648
TMX3	0.243717	0.459068	0.311597	0.14724	1.45098	0.386584	-0.545952	-1.43107
MFAP4	0.660709	-0.295819	1.61344	0.0528245	-4.24018	0.736526	-0.115414	0.331573
WEE1	0.34332	0.0312217	0.261968	0.265554	1.14364	0.142518	0.0240603	-0.204073
MCM7	-0.257099	-0.109359	-0.0499905	-0.0738178	1.4975	0.740058	0.194185	0.0462139
TMED3	-0.590663	-0.606159	-0.138893	-0.471977	-1.01472	-0.563519	-0.10933	-0.0500664
GALR1	-0.339291	-0.295819	0.613441	0.0528245	4.09967	0.736526	-0.115414	0.331573
BLCAP	-0.12065	0.173666	-0.971522	-0.044037	-1.6725	0.172625	0.137352	0.695848
PPIB	-0.544712	-0.286359	-0.298698	-0.780286	-1.45036	-1.38249	-0.279968	-0.780347
LDHC	0.266078	-0.810392	0.372433	0.190328	1.33346	0.797927	-0.115414	-0.253389
TERF2IP	0.414648	0.540991	-0.336186	-0.123588	1.53954	0.606758	-0.0963635	0.654091
NYAP1	-0.924253	-1.29582	0.613441	0.0528245	-1.33329	1.73653	-1.11541	-0.668427
MARS1	-0.162698	0.034245	0.219204	0.465718	1.6936	1.20233	-0.302837	-0.134222
PDIA3	-0.00127446	-0.0161569	0.281969	-0.393817	2.04713	0.0175026	-0.335587	-0.665041
NKX3-1	-0.104825	0.0261088	0.613441	-0.724783	-1.91826	-2.4334	-0.21495	0.45443
DUSP18	-0.53723	-0.0327849	0.613441	0.818359	-1.15272	-0.0708289	0.777671	-0.475782
PIP5KL1	0.0232795	0.0261088	1.1984	-1.53214	-1.39219	-0.263474	-2.11541	-1.66843
SLC27A4	-0.761182	-0.386585	-0.267915	-0.356346	-1.10482	-1.01149	0.130565	-0.0711859
ENDOG	-0.760754	-0.386967	-0.34966	-0.427308	-1.29585	-1.21101	0.293139	-0.20254
GPRC5B	-0.934521	-0.488464	-1.50204	-0.75453	-1.52398	-0.485866	0.206514	2.5795
CDK12	-0.188898	0.28078	-0.0124936	-0.106231	-1.02719	-0.590124	-0.0685777	-0.34412
ATP5MG	0.49864	-0.614859	-0.608541	-0.80685	-2.14503	-1.15798	0.0220894	0.0250204
ACAA2	0.271627	-0.0941854	0.261697	0.0200346	1.00482	-0.144175	0.112538	-0.302971
STIM1	-0.227477	0.0772241	0.274639	-0.0824353	1.03248	0.364557	-0.220674	0.419579
RRM1	0.510126	0.355819	0.183848	0.129897	1.39434	1.24217	-0.0945354	-0.921478
TRIM68	0.322124	-0.221819	-0.279644	0.655489	1.17485	0.169485	0.0275439	0.419036
TPM4	0.154999	0.00144676	-0.340787	-0.293453	-1.45384	-0.426413	0.0310241	-0.428252
GPX4	-0.17562	-0.261303	-0.0358722	0.215823	-1.06139	-0.209231	0.418524	1.38623
MIDN	-0.692928	-0.0825147	0.291513	-0.323324	-1.18031	-0.237163	-1.5062	-1.20234
GATAD2A	-0.0723887	-0.10783	-0.184925	-0.21021	-1.20451	-0.837077	0.0749359	-0.16054
CDT1	-0.530836	-0.0113133	0.481246	0.0960777	1.34266	0.591032	0.160004	-0.161835
SERTAD3	-0.897474	-0.295819	-0.287024	-0.191101	-1.2171	-0.772488	-0.337807	-0.153854
CYP2S1	-0.60379	-0.322291	-0.261028	-0.309746	1.09967	-0.0865962	-0.259804	-1.47578
EEF2	-0.797959	-0.108565	-0.31047	-0.63843	1.10302	0.356993	-0.335901	-0.243958
HDGFL2	0.0101462	0.0978446	-0.280518	-0.311587	1.10968	-0.193765	0.261215	-1.0851
TLCD3A	-0.688699	-0.64247	-0.494741	-0.52055	-2.00082	-1.20537	-0.39579	-0.424251
GLOD4	-0.208848	-0.157583	-0.0806232	-0.168255	1.08231	-0.176597	0.224072	0.702705
RCOR2	-0.434448	-0.736392	0.613441	-0.532138	2.02285	0.388603	0.759055	-0.668427
IGFBP6	0.830634	-0.49996	0.0712913	-1.94718	-1.07026	-2.07083	-0.0181169	-0.546255
CDK2AP2	-0.951266	-0.755251	-0.386559	0.0311294	-1.12056	0.133862	0.389306	-0.870816
MRPL58	-0.14297	-0.385666	-0.422183	-0.423344	-1.43424	-0.828808	0.398308	0.371447
MLST8	-0.128653	-0.497453	-0.215373	-0.268216	-1.25905	-0.514699	0.530374	0.147776
ABCA3	-0.679449	0.0667508	0.239045	0.0649992	1.82717	0.234026	-0.752844	-1.15385
BEST1	0.0757469	-0.880782	0.613441	1.63779	2.66671	4.32149	-0.600841	-0.153854
SPINDOC	-0.551812	-0.201492	-0.510887	-0.130887	-1.23431	-0.555655	0.433479	-0.125634
ULK4	0.32284	0.704181	-0.0513751	-0.0764585	-1.3471	2.05845	0.225623	0.782235
FADD	-0.796894	-0.401429	-0.0110502	-0.0301118	-1.16891	-0.277549	0.522948	0.923049
BATF2	-0.924253	-0.295819	0.613441	-0.947175	-1.07026	0.736526	0.299623	-0.253389
MAP4K2	-0.552694	-0.513411	-0.350935	-0.0991786	-1.13327	0.0360863	0.576464	-1.04694
SCARA3	-0.292496	-0.635306	-0.494341	0.605366	-1.01779	-0.485866	0.176895	-2.96739
PBK	0.399774	0.248221	-0.0470078	-0.0892631	1.67888	0.0479871	-0.184166	-0.787505
NUDT16L1	-0.71115	-0.408294	-0.157077	-0.687416	-1.37085	-0.890257	0.26925	0.238464
H3-4	-0.815024	-0.880782	-0.556484	-0.269104	-1.10502	0.106172	0.299623	-0.0309968
DNAJC7	0.00998264	-0.0259134	-0.0487648	-0.0510245	1.45937	0.181167	-0.0634765	0.00026337
NT5DC2	-0.591744	-0.509688	-0.490127	-0.158014	-1.36046	-0.981131	0.447495	-0.573987
SMIM4	0.32094	-0.148262	-0.352929	-0.748949	-1.2374	-0.495421	0.104463	0.688267
PXK	0.157416	0.396058	0.423338	0.359802	1.29898	-0.0999752	-0.134608	0.701422
PCMTD1	0.458401	-0.295819	-0.158607	0.0528245	1.91113	0.395489	0.245176	-0.101386
ATG4B	-0.11427	-0.521379	0.532709	-0.499934	1.08101	-0.269626	-0.371512	0.305262
CDC40	0.520927	0.520959	-0.155946	0.210366	1.47694	1.28196	-0.0528558	-0.212284
SERINC2	0.0259049	0.0337489	-0.256499	0.508019	-1.34889	-0.263474	0.0439417	0.140432
TRAPPC11	0.531048	-0.0951219	0.0284782	0.618196	1.00299	0.679942	-0.109073	0.141649
TMEM223	-0.419978	0.320852	0.188555	-0.209013	-1.12329	-0.663405	0.0389141	1.1053
SLC20A2	-0.221739	0.185587	-0.119455	-0.108814	-1.07606	0.28196	-0.204566	-0.114413
NDUFS5	0.091089	-0.300466	-0.537607	-0.580997	-1.26541	-1.15619	0.199998	-0.115204
TMEM208	-0.129786	-0.21093	0.061605	-0.203302	-1.6096	-0.42661	-0.0461071	0.337242
PKIG	-0.323861	-0.743278	0.854449	-0.0727064	-1.05115	0.373956	0.515352	0.50666
ADAL	0.367928	-0.295819	-0.0481431	0.458081	1.55777	0.87403	0.552011	-0.296458
NSG1	-0.374056	-0.295819	0.613441	-0.880061	-1.65522	1.4146	-0.115414	0.331573
GFM1	0.499677	0.748303	-0.0365673	0.147109	1.07658	0.258479	-0.500704	0.0492497
TMEM150A	-0.216807	-0.781246	-1.50204	0.524893	-1.05115	0.736526	-0.252918	1.33157
CPLX1	0.0135904	-0.710857	1.1984	-0.947175	-1.53493	-0.263474	-0.115414	1.33157
ATP5ME	0.0221631	-0.884982	-0.476516	-0.331609	-1.22827	-0.792023	0.0861091	1.01409
UQCRFS1	-0.813531	-0.18142	-0.696415	-0.405245	-1.60012	-0.848436	0.22702	0.713032
HNRNPH1	0.196379	0.284599	-0.0732645	-0.211202	1.58543	0.340067	0.0469447	0.655332
ACTBL2	-0.339291	0.704181	-0.88906	0.0528245	-4.32765	0.321489	1.08622	-1.99035
PARM1	-0.701861	-0.234419	0.613441	-0.150709	-1.28325	-2.5854	-0.700377	-2.25339
CPT1C	0.232716	-0.295819	-0.386559	-0.461749	-1.62547	-1.11147	1.10698	0.331573
MN1	0.635618	-0.0734269	0.157062	-0.00606918	-1.00314	1.26704	-0.174308	-1.61184
PGM2	0.421987	0.179519	-0.260451	0.0169924	1.26883	-0.0782591	-0.107854	0.0430489
MINAR1	0.0757469	-0.295819	-0.386559	0.204828	-1.39219	0.736526	-0.115414	-0.253389
ELSPBP1	0.883102	-0.295819	0.613441	1.27522	-1.36571	-0.263474	-0.115414	0.331573
TM2D2	0.0308358	0.14139	-0.144622	-0.72949	-1.19854	-1.41187	-0.251392	-1.29207
METTL15	0.135618	0.505635	-0.180108	0.0934665	1.49678	0.414598	0.222456	0.390467
HINT1	-0.0659439	-0.371658	-0.336676	-0.418853	-1.05892	-0.553711	0.226767	0.169034
RAC3	-0.219471	-0.614641	-0.581575	-0.399546	-1.29985	-0.385103	0.272988	-0.883021
NLGN1	0.789033	-0.295819	0.0284782	0.704901	2.09967	0.414598	-0.115414	0.331573
LINGO1	0.130195	-0.880782	-0.386559	-0.655713	-1.84923	-1.84844	0.884586	0.331573
P2RY1	0.506904	-0.880782	0.613441	-0.133589	-1.16218	-0.585402	0.14762	-0.990355
WNT10B	-0.9582	-0.295819	-0.348085	-0.383275	-1.19225	-1.17036	-0.399207	0.243037
GUSB	-0.260794	-0.567121	0.0826472	-0.511229	1.25532	-0.294952	-0.01013	-0.236373
PUSL1	-0.381795	-0.390977	0.0598424	-0.213962	-1.32737	-0.384489	0.161924	0.640901
SF3B5	-0.616631	-0.709981	-0.340634	-0.53605	-1.07246	-1.22637	0.518158	1.04954
IFFO2	-0.678093	0.936127	-0.161853	-0.490318	-1.07026	-0.585402	-0.288746	-0.513704
NLGN2	-0.294267	-0.322291	0.0284782	-0.249738	-1.69961	0.0360863	0.168889	-2.07871
TRAPPC1	-0.156654	-0.655069	-0.471024	-0.592745	-1.09678	-0.837828	0.327785	-0.140048
USP47	0.261325	-0.0987824	-0.269411	0.0197662	1.48774	1.06667	0.0254998	-0.603624
FAM161A	0.354048	0.591706	0.372433	0.0263523	1.37031	0.460892	0.477162	1.04079
GLB1	-0.414439	-0.0451232	0.0518309	-0.285045	1.1305	0.170179	-0.230438	-1.19392
CRTAP	-0.678244	-0.318072	-0.275639	-0.741315	-1.09334	-1.00044	-0.290124	-0.223539
ELP5	-0.100926	-0.196284	-0.339031	-0.112913	-1.09053	-0.222832	0.0224652	0.642713
CMTM8	0.110897	0.0385998	-0.157077	-0.327779	-1.2187	-0.799527	-0.424742	-0.0975945
CDK1	-0.316095	0.242374	-0.0806959	-0.230419	1.27217	-0.199858	-0.132965	-0.232861
HARS1	-0.00686463	0.0830586	-0.0520166	-0.0841699	1.07843	-0.221895	-0.00916928	0.404753
PYM1	0.0492747	0.0306815	0.00544724	-0.201895	-1.27391	-0.90558	0.558674	0.64499
NPAS2	0.00648422	-0.354713	-0.351794	-0.591032	-1.41421	-1.00044	-0.530452	1.13893
SMAGP	0.407943	-0.255742	-1.12352	-0.412839	-1.96933	-0.678511	-0.154408	1.73938
CDH2	0.28016	-0.558854	0.219175	0.0609649	1.18935	0.345942	-0.31691	-0.0797533
SIX2	-0.501562	-1.29582	-0.608952	-0.144212	-1.42755	-0.111471	-0.115414	1.33157
COMMD5	-0.156225	-0.252751	-0.0669414	-0.264366	-1.42492	-0.189473	-0.258018	0.0307068
ACYP2	0.369247	-0.402734	-0.224808	0.173119	-1.16979	0.736526	0.399159	0.431109
TRABD	0.0281812	-0.136621	-0.181739	-0.317738	-1.06185	-0.490439	0.490638	0.879366
CAVIN4	-0.0173625	-0.295819	0.613441	-0.947175	-1.16979	0.151564	0.884586	0.331573
TRIAP1	-0.523366	-0.476392	-0.719983	-0.315563	-1.50791	-0.917977	-0.277165	0.894509
NDUFA3	0.178792	-0.461628	-0.433865	-0.337418	-1.18014	-0.875203	0.0561077	0.549165
MTM1	0.166445	-0.00303753	0.215681	0.137299	1.20276	0.532993	0.0758103	-0.24772
MFN1	-0.178671	-0.120733	0.163275	-0.307831	-1.27935	-0.214564	-0.202397	-1.11449
KCNG3	-0.220646	0.0261088	0.172868	0.168302	-1.00989	-0.433399	-0.115414	0.331573
ATP6V0E2	-0.866119	-0.35722	-0.782488	-0.110674	-1.18129	-0.0458825	0.011498	0.155416
RBKS	0.278839	0.0667508	1.4208	0.415395	1.68582	0.836062	0.138343	1.30356
NETO2	-0.270578	0.119218	-0.886405	-0.71271	-1.17919	-0.893524	0.173194	-1.22405
FAM98B	0.30545	0.292675	0.0345527	-0.00505641	1.48433	-0.097464	-0.116983	-0.469523
CANT1	-0.780726	-0.370587	-0.682801	-0.876092	-1.34678	-1.39123	-0.190702	-2.52132
ESCO2	0.711733	0.403099	0.401566	-0.399968	1.0249	0.186329	0.0504182	-1.28646
LURAP1	-0.754328	-0.295819	0.613441	0.24547	-1.90315	-0.263474	0.791477	0.331573
APLN	-0.339291	-0.295819	-0.971522	-0.947175	-1.33329	0.151564	-0.115414	0.524218
DLK2	-0.0106679	0.289143	-0.386559	-1.08468	-2.18574	-1.13794	0.229721	0.479672
ZNF562	0.147538	0.676166	0.367684	0.309164	1.32967	-0.787036	-0.437342	1.19185
TBCA	0.207579	0.0625508	-0.516036	-0.916843	-1.03637	-0.886911	-0.12207	0.231919
ECEL1	-0.661219	-0.295819	-0.0854203	-0.532138	-1.16218	-1.5854	-0.115414	0.331573
BCL2L1	-0.523003	0.293319	0.00486565	-0.162188	-1.52312	-0.778047	0.357656	0.325408
PLRG1	0.40761	0.57229	0.0264069	0.290219	2.08894	0.643417	-0.142875	-0.799096
SPSB1	-0.827229	-0.880782	0.159723	-0.591032	-1.55901	-1.65579	0.213894	0.0685389
RGS19	-0.943554	-0.0734269	-0.897521	-0.824691	-1.69404	-0.568329	0.00796833	-1.30586
BCL2	-0.109809	0.441146	-0.123525	-0.0727064	-1.24018	-0.137943	0.276903	0.238464
PWWP2B	0.088803	-0.180342	-0.0724507	0.22275	-1.50322	-0.263474	0.134564	0.407522
RRM2	0.0151286	0.132639	-0.208525	-0.432024	1.37098	0.00207165	-0.0613052	-0.451874
PTEN	0.487378	-0.273451	0.464431	0.260267	-1.16383	-0.341476	-0.412396	0.56352
LAMB2	-0.496087	0.294418	0.664666	0.344127	1.15213	-0.451101	-0.00750256	-0.208227
CYCS	-0.0730939	0.0205493	-0.706927	-0.663967	-1.27916	-1.582	0.0572362	0.943717
MTBP	0.852997	0.589317	0.407857	0.44139	1.03727	1.73653	-0.138224	-0.732043
C5orf34	0.173159	0.616718	0.613441	0.0789768	1.70233	-0.093549	0.14762	-0.198941
COPRS	-0.137946	-0.579963	-0.518784	-0.452625	-1.30986	-0.543582	0.332045	0.427412
BPGM	-0.661219	-0.880782	0.151861	-0.73831	-1.02445	-0.611397	0.299623	-1.5335
POP7	-0.830009	-0.628395	-0.498151	-0.674776	-1.18002	-0.622267	0.312744	0.136873
ALG14	0.0701874	-0.437838	-0.0227471	-0.453066	-1.4239	-0.263474	0.135648	0.446133
SUCLG2	0.613495	-0.0380215	-0.20715	0.317165	2.36715	-0.0259747	-0.0849488	-0.0659768
COPS9	-0.382131	-0.739426	-0.148631	-0.471256	-1.00993	-0.48013	0.370582	0.94547
ZNF24	0.203361	0.315454	0.221123	0.243156	1.08602	0.283353	-0.674525	0.879272
HCFC1	-0.0317912	-0.0766725	-0.162344	-0.393964	-1.31642	-0.769002	0.0930709	-2.04847
CORO1B	-0.403698	0.0549375	-0.0486896	-0.358565	1.07238	-0.184304	0.478127	-0.224989
PURG	0.130195	-0.295819	0.613441	-0.706167	-1.15272	0.736526	-0.115414	0.331573
CFL1	0.0691558	0.0250722	-0.12177	-0.346607	-1.11808	-0.704238	0.214154	-0.012062
CES3	-0.142058	0.704181	-0.123525	-0.219255	1.47406	0.151564	0.884586	1.91654
EGFL7	-0.909146	-0.678763	-0.579204	-0.162904	-1.35037	-0.637869	-0.226445	-1.25339
MYD88	-0.0591827	0.454202	-0.312559	-0.126146	-1.16979	0.321489	0.632779	0.938904
OXSR1	0.474995	0.300548	-0.379802	0.0218716	1.02392	0.310762	-0.27796	-0.680002
TADA2B	0.0370434	0.180619	-0.0553534	-0.130887	-1.33546	-0.374505	-0.500332	0.0612156
HSPA6	-0.339291	1.70418	-2.55648	-1.53214	-2.97715	0.736526	-1.70038	-0.253389
ADCK5	0.428536	-0.743278	0.420796	0.744702	2.83663	-0.526508	0.125594	-0.542896
MRPL57	-0.698557	-0.360817	-0.72705	-0.647256	-1.77203	-0.68878	0.40235	-0.341185
NOC3L	0.602715	0.870539	0.279703	0.290265	1.11904	0.914524	-0.0514225	0.899412
ESRRA	-0.681523	-0.781246	-0.469021	-0.849878	-1.16803	-0.696433	0.244374	1.1064
RHOD	0.660709	-0.167495	-0.0635176	0.0528245	-3.97715	0.736526	-0.115414	0.331573
IQCB1	0.187702	-0.295819	0.886459	0.0701717	1.30309	0.201032	-0.021755	1.29143
TRIB1	-0.395535	0.41045	0.291513	-0.192932	-1.26527	0.386584	-1.59884	-0.534571
ZNRD2	-0.377153	-0.114108	0.00797256	-0.503569	-1.577	-1.48722	0.58913	1.08448
FKBP2	-0.141052	-0.699175	-0.186314	-0.701324	-1.32466	-0.650497	0.00439648	-0.163558
VEGFB	0.0598053	-0.518212	-0.00546912	-0.104717	-1.51772	-0.585402	-0.589345	-0.649318
ZNF622	-0.206625	-0.125894	0.00739292	-0.483444	1.15948	-0.20689	-0.463076	0.533707
SNX33	0.46094	0.163612	0.260769	0.142092	1.41087	0.0990961	0.0866297	-1.64041
RCE1	-0.589235	0.105143	-0.0924466	-0.266454	-1.13703	-0.20689	-0.486811	0.673463
BCLAF3	0.552456	0.79729	0.613441	0.387244	1.44912	1.18398	-0.138134	-0.322652
SUSD5	0.117636	-0.880782	0.418425	-0.0326634	1.40618	0.367292	-0.142306	1.12727
TOMM20	-0.85085	-0.777971	-0.595447	-0.69651	-1.27069	-0.974969	-0.153824	1.12567
TIGD3	-0.158718	-1.88078	1.61344	-0.1171	-1.00314	0.151564	-0.115414	-1.25339
C1QTNF1	-0.187288	0.0667508	0.0659529	1.05282	-2.00314	2.05845	-0.308059	0.295047
MARCHF3	-0.0535361	0.704181	-0.386559	0.0528245	-1.39219	-1.4334	0.358517	0.916536
SWSAP1	-0.230219	-0.518212	-0.261028	-0.647615	-1.96716	-0.433399	1.06516	0.232038
MSRB3	-0.509216	-1.14382	-0.0566384	0.338227	-1.26036	0.183985	-0.0588306	-0.0922344
NWD2	0.660709	-0.295819	0.613441	-0.947175	-1.33329	1.32149	-0.115414	0.331573
