geneName	MCF10A_EtOH_4h	MCF10A_TAM_4h	Hela_6h	Hela_9h	MCF7_48h	T47D_48h	Hs578t_48h	MDAMB231_48h
ZNF580	0.834495632865918	0.875228242155884	0.947286	0.937766	NA	1.30787	2.28174	-0.0564161
ZNF254	-0.222517778182226	0.725793082968109	0.392255	1.16876	NA	-1.09521	-0.402757	-0.153278
QTRT1	-0.0283884484032365	0.730199955725896	0.738913	0.855581	NA	1.13108	-0.594776	0.356397
SIPA1	-0.00870433111141128	0.956158166222735	-0.0461782	0.51001	NA	-2.03924	-0.432504	-1.01335
S1PR3	-0.59041499967639	0.826298894531634	-0.406236	1.2947	NA	-3.10426	-2.01747	-1.45926
NUDT19	0.196301592588526	0.845837582953189	0.62416	0.315726	NA	1.11003	2.24932	0.521627
ZNF726	-0.746644599868523	0.900855049560212	2.72902	3.07619	NA	-1.17465	1.05292	1.89919
AP1G2	0.352158234944253	0.67075605777672	0.0380835	0.701512	NA	1.29286	-2.36211	-0.561651
ZNF891	0.729664852575164	NA	0.756419	0.727754	NA	1.26658	0.959813	1.06911
MAGEB1	NA	NA	2.98053	3.41457	NA	2.33315	-0.625149	1.48415
ANG	0.691044094936029	0.325267319056095	0.226984	1.59376	NA	-1.63033	-1.21011	-0.631325
NEURL1B	0.592248446348658	0.124461938001661	0.111229	0.850621	NA	-1.99313	-2.36211	-1.3232
ARHGEF28	0.908880904896343	0.865862786541425	-0.0152842	0.663617	NA	-1.1648	0.197973	0.498366
GRID2IP	NA	NA	2.47408	2.3243	NA	-1.44976	-2.21011	-0.10081
CATSPERZ	NA	NA	2.47047	2.76751	NA	1.76701	1.95981	0.105641
XKR9	NA	NA	2.93278	3.49562	NA	1.90834	-0.625149	-0.207725
NDUFAF8	0.031986550953095	0.428350145622113	0.739341	-0.899492	NA	1.06239	1.43898	0.190421
PPP4R3C	NA	NA	2.75444	3.16629	NA	1.45583	-0.625149	-0.515848
FTCDNL1	NA	NA	1.92313	2.63314	NA	1.19459	-0.0401867	1.48415
DCAF8L1	NA	NA	2.94543	2.56829	NA	2.09214	0.374851	0.484152
TMEM185B	-0.244025693402673	0.862468190448219	0.328356	0.954453	NA	1.36195	0.388835	-1.02152
KIF4B	-0.583425383878716	0.392337507591194	1.00037	0.93006	NA	-1.95226	0.374851	0.484152
MT-ATP8	-0.981542351761565	0.741595685249397	-0.449437	0.317518	NA	2.15354	-2.52999	-2.13878
H2BC15	0.828531999785949	0.452368164547012	1.11719	0.380063	NA	-1.81024	0.614459	-0.0239946
MCIDAS	-0.697500410603518	0.890055381705672	1.2907	1.35504	NA	2.00194	0.915419	-0.441847
B3GALT4	NA	NA	1.35132	1.86127	NA	-1.77538	-1.94708	-0.837776
KIFC1	0.047124501975585	0.464994835549417	0.483482	1.25389	NA	-1.94322	-0.442864	0.546368
PCDHA13	NA	NA	2.47622	3.10523	NA	2.95463	-2.21011	0.832076
PSMB9	0.298997315232438	0.460503989324497	1.87249	1.84736	NA	-1.61522	1.75951	-0.816507
ARHGEF25	0.01678258853538	NA	0.941238	2.17269	NA	-1.99178	-0.847542	0.484152
IFITM10	NA	NA	2.82205	3.13927	NA	2.44006	-0.625149	0.484152
MARS2	-0.119717345823567	0.254361393698276	0.83165	0.658187	NA	1.10385	2.01228	1.154
PCDHA11	NA	NA	0.397172	1.5782	NA	2.55209	0.374851	1.48415
ZNF324B	-0.824802039261521	0.227595179964762	1.90404	1.00582	NA	1.40138	0.329047	0.80608
TRNP1	-0.123147608245252	0.550745923039528	0.0725759	0.696735	NA	1.63271	2.08757	-0.210993
EIF5AL1	-0.45019864298246	0.428557408315364	1.53894	-0.273747	NA	1.10664	0.696779	-0.10081
LYN	-0.561492340128695	0.193508271690882	-0.379562	0.168161	NA	-1.52257	-0.455224	-0.19392
DNAAF4	0.435450269906654	0.559635363552133	1.01675	0.189286	NA	1.68107	-0.122649	1.48415
ENSG00000259316	-0.956023039471683	0.813173695045077	1.22516	1.85801	NA	1.3917	-0.947077	-0.515848
THTPA	-0.361541627924701	0.303560358459628	1.49936	0.580554	NA	1.24152	-0.0401867	-0.390317
PCDHGA4	NA	NA	2.51645	3.30444	NA	1.24742	0.176305	-0.10081
FSBP	NA	NA	2.29544	1.77679	NA	1.21767	0.696779	-0.515848
SRGAP2	-0.116663943648159	0.496148241762858	0.179383	-0.365672	NA	-2.31725	0.617707	-0.961647
SLC6A14	NA	0.0327840954838776	2.73868	3.26037	NA	2.33315	-3.24964	1.80608
ZNF587B	-1.30571941815555	0.983059014468348	0.97984	1.58697	NA	1.54448	-1.62515	1.95808
ENSG00000269476	NA	NA	2.8457	3.3541	NA	2.21767	0.111816	0.484152
CASTOR2	-0.0142325210011924	0.0976413128092338	0.0382955	0.0179347	NA	-1.18672	0.222848	1.06911
TPTE	NA	NA	2.24679	2.97836	NA	-1.78233	0.374851	0.484152
LENG9	-1.90487031706455	0.632188367714076	1.42334	1.57892	NA	1.53083	0.597243	1.19465
AATF	0.402872958443989	0.445594205579667	0.352192	0.576049	NA	1.10958	0.614362	0.819694
H2AC14	0.795642924175436	0.85611730248012	-0.426941	-0.556843	NA	-1.2775	-2.00366	-0.805354
H2BC3	0.782585976552346	0.000201178037269651	0.694273	0.656337	NA	-1.90335	-2.57362	-1.17619
RDM1	-0.367772220378916	0.748266249690613	2.36102	1.84517	NA	-2.00288	-1.62515	-0.00127457
EEF1AKMT4	-0.343915898109636	0.0476673239680483	0.63013	1.42186	NA	1.13151	2.89841	2.16222
ENSG00000285043	-0.330264894972651	0.713986254883588	0.318429	0.371524	NA	1.07851	0.57279	-0.400371
SAGSIN1	0.618128315082702	0.0975132717258462	1.87919	2.27684	NA	2.72017	3.69678	2.48415
ACTL10	-2.0129211913601	0.213881135486074	0.882511	0.799007	NA	1.81713	1.37485	-0.10081
ENSG00000289051	-0.293939556381359	0.301660299728957	1.59777	0.974563	NA	1.64117	0.374851	0.735691
ENSG00000289653	0.181721654512071	0.0603961816128705	0.968723	0.624803	NA	1.26607	0.530722	0.656619
ENSG00000289747	0.919174926990728	0.77939116617934	1.95933	1.47779	NA	-1.04847	0.728488	-1.21629
TSPAN6	-0.321059194944165	0.781374527294358	0.946729	0.476473	-0.0755886	0.0168246	-1.3341	-0.14972
GCLC	0.145258601596898	0.211597171254888	0.466976	0.792375	0.618977	0.273626	1.29342	0.747187
NFYA	-0.854029847759476	0.0466569916298563	0.0690616	1.49624	-0.332449	0.321692	1.10811	0.26176
NIPAL3	-0.394851101955255	0.673766106147063	-0.20785	1.07045	-0.948818	0.204958	1.31596	-0.00127457
ENPP4	NA	NA	2.62987	3.13318	1.35205	0.998256	-2.79507	-0.212921
MAD1L1	-0.6861281377898	0.555696895766917	0.664395	1.10866	-0.317278	0.299353	1.28519	0.53115
SNX11	0.454126315663207	0.289201211511362	1.78872	1.98334	-0.104809	0.539597	1.37485	1.06911
KLHL13	0.546076614203224	0.879761290955783	-0.204392	-0.324296	0.422438	-0.389562	-2.74063	-0.708493
DBNDD1	-1.24751119278044	0.730782106887943	0.434135	1.69664	0.117584	0.00652157	-2.71261	-0.515848
SARM1	NA	NA	2.21509	1.88385	0.10051	0.632707	1.55792	-0.515848
PLXND1	-0.0784689912532358	0.0997380234448624	-1.19601	-1.01182	-0.428244	-0.448823	-2.00366	-1.89039
PRSS22	NA	0.00832063912271297	2.63111	3.15281	-0.446317	0.174342	-2.62515	-0.515848
DHX33	-0.235871681504867	0.0422047039455124	0.043369	0.300832	-0.17402	-0.110518	1.5144	0.494494
LIG3	0.262901686575988	0.702365197712181	0.441821	0.408641	0.0631792	-0.272259	-1.19546	0.948099
CREBBP	0.184225084633261	0.288215296571096	-0.93981	-0.16259	0.430792	0.152567	1.06638	0.105094
ITGA3	-0.277556417652798	0.947455405898989	-0.427491	1.05151	0.0451603	-0.172143	-1.65293	-0.910152
MAP3K14	0.641166220618211	0.0262545484867211	0.773925	0.931898	-0.384917	-0.367293	1.43143	-0.166263
TMEM132A	-0.448680575577225	0.563097441028025	-1.56123	-0.68732	-0.0108509	-0.236013	-1.34668	-0.753712
CX3CL1	NA	NA	2.4446	3.04864	-0.384917	1.63271	-3.1612	-1.45445
TNFRSF12A	0.737309904381032	0.0448842242057786	0.748675	0.124207	-0.317212	0.0842158	1.17394	0.244871
ALDH3B1	0.245404867008373	0.582419619358074	1.26042	0.301394	0.449073	0.404601	1.05935	-1.21945
PNPLA4	0.205720942616252	0.603013472367577	1.0388	0.873799	-0.73284	0.891441	1.54478	-1.10081
PROM1	NA	NA	1.79069	2.34978	0.615083	0.632707	-4.01747	3.06911
RPUSD1	-0.817473520866337	0.240457605607764	0.238058	0.105702	0.226813	0.807204	-1.56857	0.760992
RHBDF1	0.725589116545708	0.414585772510613	0.703917	1.51308	0.221262	0.0314424	-1.16572	-1.34725
DNAJC11	0.0763307649910578	0.732133015765761	0.183141	0.477767	-0.220063	0.464724	1.60367	0.740492
CDK11A	1.15433220523809	0.913626451692092	0.81381	1.30822	-0.102517	0.124242	1.03381	-0.203904
CYB561	-0.323480511411788	0.0708120966785635	0.946678	0.964068	-0.146943	0.156486	1.15329	-0.152525
CELSR3	-0.290014659380015	0.657363135744628	0.763547	1.67831	0.30355	0.556924	1.95204	0.014667
SS18L2	-0.139900569342562	0.32216153175734	0.931871	1.21844	-0.297454	-0.21529	1.83428	0.609683
MPND	-0.0840718168903834	0.450637799636167	0.928311	0.898078	-0.601728	-0.441294	-1.14871	-0.837776
CD9	-0.312672061657075	0.998600485206971	-0.0450953	-0.400039	-0.226777	0.254383	-1.56804	-1.616
HFE	0.212686486684695	0.184458512324746	1.33054	1.12902	-1.38492	-0.108447	-1.81418	-1.1712
FYN	0.323757696903076	0.17433674179603	0.000559552	0.763081	0.615083	0.802632	1.14623	0.0691148
CLCN6	0.714835190578157	0.0837736638379019	0.726054	1.3716	-0.542458	-0.378182	1.69678	-0.625472
MRC2	-0.338754886388115	0.88009847955203	0.33323	0.714517	0.259603	-1.10426	-1.1611	-1.26308
TSPAN9	0.106514330177014	0.34909380162924	1.25093	1.27812	-0.833274	-0.646269	-1.55906	-1.22526
APBA3	0.372319401075666	0.619498217829414	-0.302064	0.0196638	-0.825489	0.346403	2.19685	-0.139284
ABHD5	0.550330036780198	0.00100470946868647	0.893374	0.892546	0.615083	0.339415	2.24335	0.829927
AKAP8L	0.787800976126693	0.00675558556206945	0.532774	0.57589	0.086059	-0.16167	2.01063	1.51411
UTP18	0.2070106845845	0.203827977624438	0.0620757	-0.00385303	0.433637	-0.020581	1.00807	1.154
PTBP1	0.331706918727423	0.0132347239704131	0.417781	0.514163	0.0237613	-0.542435	1.20841	1.18867
DCN	0.0020917287336207	0.223253917729034	2.2176	3.03105	-1.38492	0.632707	-2.15942	0.484152
CEP68	-0.62075419142661	0.453332653753546	1.25018	1.49555	0.451585	0.335725	1.38767	0.484152
MAP4K3	0.326619140107981	0.204058689859312	0.706565	-0.651295	0.0772639	-0.361511	1.18884	-0.667851
LDAF1	-0.155856073705367	0.693939409327978	1.98163	2.13884	-0.955232	-0.0105009	1.78084	0.243144
PRICKLE3	-0.159991035609741	0.0161222362477938	0.0105772	0.131644	-0.447652	-0.0321091	1.49033	0.371678
EXTL3	-0.577355938943221	0.485422863975167	-0.526871	-0.2204	0.0301209	-0.675416	-2.896	-1.16792
CALCOCO1	-0.45287274648031	0.797752666842259	0.625325	1.29905	0.176739	0.656423	1.13431	0.980386
EHD3	-2.29058712224756	0.759800017375326	2.08068	2.47467	-0.143909	0.203863	-1.38699	2.06911
DNASE1L1	-0.494075133318196	0.109204737176546	-0.119196	0.469858	0.655956	-1.15156	-2.25986	-0.657867
HEBP1	-0.0179974769584375	0.784452913676314	0.891385	0.60514	-0.0619835	0.478379	1.87408	0.389825
YAF2	-0.0308932160796807	0.709881327688268	0.434076	-0.27128	0.23567	-0.48277	1.06517	-0.397203
RUFY3	-0.497942316337132	0.516626547192476	0.769725	0.530003	-0.214992	-0.416762	1.27297	-0.930885
PHLDB1	-0.0703774601469681	0.457779059058105	0.110969	0.755608	0.174511	-0.532278	-1.07305	0.0575268
RNF10	0.0851986151504206	0.795123428252519	-0.921793	-0.723761	0.0890146	-0.61015	1.49415	-0.19392
PLEKHO1	-0.785113949675198	0.0606687420333531	-0.763296	0.234789	0.518868	-0.265414	-1.16947	-0.989779
CCDC28A	-0.0743755454359246	0.87452428926845	0.837281	1.73945	0.200046	-0.059171	2.31345	0.484152
RNASET2	-0.500722568992483	0.628901891042565	0.396434	1.19091	0.306961	0.37895	1.16626	-0.769604
KCNG1	1.04110707612035	0.463123178824487	-1.37893	-0.910875	0.615083	-2.36729	1.55705	0.484152
BTN3A1	-0.715941950598542	0.816648621273858	0.264054	1.32219	0.200046	-0.0531847	1.29542	-1.10081
MIPEP	0.59103662757732	0.0638865447483096	0.784075	0.67632	-0.0650962	0.14396	-1.15566	-0.917946
SLC39A9	-0.375082240076998	0.526842626202288	0.286603	-0.876905	-0.730976	-0.293134	-1.84754	0.0269453
ANK1	NA	NA	0.723598	1.11759	0.659477	-1.95226	-2.04548	-0.993895
BAK1	0.147412378282125	0.215865143767232	0.67897	0.848126	0.816717	0.410314	2.51781	0.484152
ALG1	-0.212037684150889	0.175363601100197	0.437751	-0.0402854	0.0381137	0.835162	-1.09959	-0.992286
CHPF2	-0.284301270949986	0.0229353084622643	-1.55772	-0.924003	0.248301	0.33374	-1.41416	-0.461692
FUT8	-0.729919680537154	0.606921898667252	-0.564583	-0.0972631	0.455024	0.134456	-1.51823	-0.818917
UBA6	0.0622654116927674	0.117348558209819	-0.242289	0.360043	-0.170485	-0.534452	-1.04159	0.0531732
MAP2K3	0.497496483012186	0.174595858783757	-0.918926	-0.770448	0.219155	-0.454756	1.13824	0.530695
PEX3	0.215404835250458	0.195428847639394	0.765108	0.608021	-0.192272	0.172259	1.04769	-0.23933
GABARAPL2	0.157150396639404	0.908958482996982	1.2299	0.425815	-0.343623	-0.0986123	1.29638	0.484152
FAM136A	-0.241098616444518	0.0928699415618909	1.15958	1.11938	-0.508491	0.0852189	1.26467	-0.14263
USP2	NA	NA	0.477214	1.63777	-0.0334443	0.111875	2.31345	1.48415
VCAN	-0.192549836615644	0.0281484173281193	1.72812	2.37377	-1.96988	0.102192	-1.89102	2.80608
CDH1	-0.37334126589191	0.118695245388329	2.54347	3.1084	0.0686713	0.473316	-1.61792	0.866239
RIPOR1	0.0917222807826036	0.177592242564218	-1.63224	-1.44133	0.164169	-0.444652	-1.15087	-0.864087
PNKP	0.693432335141711	0.26957966952442	0.560618	0.925022	-0.631077	-0.823672	-2.14598	-1.07384
PHLPP2	0.152972816775186	0.791845077332619	-0.169244	1.18908	0.431637	-0.139024	1.36143	0.427569
CTNS	-0.821506731078893	0.860311139743341	0.776074	-0.768515	0.10051	-0.0527826	1.01345	-0.0601683
PHF23	-0.411267724926077	0.572776026946985	-0.4876	0.551978	0.436113	-0.0384568	1.12132	0.0376365
PARP3	-0.643424387207024	0.415963943076638	1.11663	2.13889	-1.96988	0.632707	1.05459	0.173812
THAP3	-0.0596131002254249	0.57819663273776	1.27886	1.74204	-0.89393	0.176328	1.13228	0.599629
TDP1	-0.50177466686144	0.362830017360272	-0.050567	0.115171	-0.287619	-0.876307	-1.48076	0.520678
BARX2	NA	0.416034663401707	2.61344	3.28384	-0.819319	-0.952256	-2.62515	-0.10081
DCUN1D1	0.000620458746646676	0.718547815377281	0.165235	-0.0514692	0.881363	0.0123439	1.10992	0.162224
ZIC2	-1.10204060835517	0.193897282193082	0.816061	0.561619	0.166099	0.111875	1.64828	-0.00523258
TRIT1	0.181081613317555	0.0330448898239333	1.13503	1.1109	0.104468	0.450868	1.07117	-0.881497
CUL7	0.342254920327595	0.712424888106625	-0.257863	0.226946	0.303725	-0.0146658	-1.29834	0.371258
PHKA2	0.214985758228628	0.670030470042492	-0.151425	0.448789	0.049104	-0.264932	-1.31104	-0.660238
DSG2	-0.195655959424018	0.537810603208672	0.298412	0.539464	0.507585	-0.0324261	-2.42671	-0.381137
TPR	0.425223842391016	0.0940614150791818	0.34515	1.10537	0.41052	-0.213831	-1.32396	-0.535423
KATNIP	-0.0723274936868763	0.65307024536991	1.40452	1.40562	-0.0308643	0.352912	1.01696	-0.0304209
WWC3	0.324369036620403	0.472130564238808	-0.0139484	1.18136	0.0733741	-0.204082	1.18221	-0.906868
NOP16	-0.654491180770308	0.0154356451383669	0.413844	-0.763333	-0.0133184	0.635895	1.17781	1.09326
RRM2B	0.410395494591658	0.00257018738119402	1.29717	1.5117	0.141307	0.131309	1.56072	-0.121569
ZNF800	0.274680119598522	0.0907706249262935	-0.00856681	-0.07318	0.407278	0.581723	1.17186	1.06911
MRPS10	0.0669599609131584	0.694070795347178	1.03129	0.895583	-0.116301	0.443416	1.31596	1.0109
CELF2	NA	NA	2.80957	3.59112	-0.384917	0.632707	-1.22922	0.379183
R3HDM1	-0.819869502888287	0.0180993644691893	-0.766079	-0.420085	-0.582363	-0.585599	-1.56102	-0.00770083
VAMP3	-0.089811167328658	0.56476643491609	0.0931349	-0.370512	0.0800461	-0.287859	1.28604	0.942517
EPN3	NA	NA	2.60031	3.16405	-0.248595	-0.666205	-2.49962	1.06911
LTBP1	0.1950403280633	0.124639823158488	0.374903	0.659862	-0.25205	-0.838195	-1.21031	-1.34961
ARID1B	0.649528144140095	0.337328672124968	0.177729	0.563039	0.0931307	-0.193264	1.11959	0.405081
NFE2L3	-2.26872748547811	0.366642033371523	0.676522	1.16318	1.39935	0.0175296	-4.24964	-1.23289
MAPK9	-0.363292276894194	0.0374293439106412	-0.125915	0.404384	-0.0629885	-0.415873	-1.28811	-0.963307
HOMER3	-0.0290522150864724	0.359791921536118	-0.734164	1.04416	-0.420541	-0.417919	1.23686	-0.570296
CYBA	NA	NA	0.336106	0.387756	-0.554842	-0.104259	-4.03696	-1.35682
ANAPC4	0.147317146229066	0.857779475581846	0.0829424	0.345225	0.0982924	-0.15116	-1.23001	-0.465222
FOXC1	0.162874239513537	0.511559170989321	0.764577	1.3397	-0.102881	-0.289291	1.18946	0.693606
TBC1D22A	-0.194069831579525	0.0936338828063048	-0.634577	-0.619909	-0.000252771	-0.233438	-1.18154	-0.119919
USP36	-0.127798990873275	0.865122186430606	0.334213	0.382263	-0.519218	0.319767	1.55417	0.382273
MCOLN3	1.05060951425311	0.772121110233952	0.582096	1.06519	0.217324	0.416132	1.13228	1.04055
RC3H2	-0.500213030149041	0.499073134508681	-0.693	-1.44371	0.147097	-0.159488	1.16927	-0.0660448
PITHD1	0.0430557197904392	0.853039097193751	0.990034	0.838614	-0.384917	0.254902	1.97785	1.2986
OGFR	-0.608678847400655	0.872232738624623	0.441486	1.07515	0.11311	0.261259	1.03576	0.0946499
SNRNP40	0.0533108424240643	0.521297402449175	0.0865119	-0.437245	0.314635	-0.288502	1.35836	0.330742
LZTS1	NA	NA	2.65137	3.28329	-0.384917	0.632707	-1.42352	-0.837776
CDH3	-0.368403501740323	0.0142627999681283	2.41366	2.99842	0.0656857	-0.0564004	-2.47759	0.998725
DGAT2	0.544706173255921	0.385735178482623	0.33009	-0.644738	0.10051	0.88325	1.24932	-0.323203
CS	-0.281231306997446	0.604479301985487	-0.940436	-0.966443	-0.0504225	-0.886287	-1.25609	0.0316401
POLD1	0.262965063356034	0.289423093728063	0.115258	1.06395	0.469436	-0.909821	-1.80203	0.0463435
RPL18	0.0941560155799483	0.685733634658944	0.306227	-0.386309	0.237165	0.28517	1.20181	0.538727
MED29	-0.364544686203519	0.67754273702995	0.441318	1.07983	-0.298437	0.212375	2.31345	1.0729
MTMR1	-0.0249675657648259	0.88835545148955	-0.0522089	-0.112357	-0.360804	-0.426455	-1.25318	0.100824
HAGH	0.309023076352573	0.533961199920514	0.758919	0.0326623	-0.305063	0.0200879	1.12974	-0.208524
INTS13	-0.0368105826044584	0.887686753879765	-0.668232	-0.527369	0.161443	-0.180302	-1.35097	0.208518
ATP2C2	NA	NA	2.70696	2.69826	-0.934809	0.675018	-2.32559	1.22112
CDON	-0.707893757368903	0.199060868310783	1.23609	0.645688	-0.674423	-0.255648	-1.51823	-1.04834
TAF2	0.609513778333266	0.17964548961608	-0.123161	0.455499	0.431716	-0.102604	1.32029	0.332149
HIPK2	0.0290968688566456	0.0693236276410146	0.978488	0.412584	0.345897	-0.0893085	1.09474	-0.788866
LPAR2	-0.0812918197119734	0.134999250245607	2.12704	1.87314	-0.0504976	-0.72093	-2.4325	-1.73824
SLC12A2	-0.111910564231941	0.474449981710116	0.167898	1.04193	0.241498	0.985723	-1.46511	-0.743352
EYA2	NA	NA	2.36678	2.9579	0.615083	-0.367293	-2.4325	0.484152
CNN2	0.0372516228876237	0.486581834667835	-0.825645	0.0185854	0.13961	-0.600823	-1.31113	-0.766391
TAF11	-0.319553643482517	0.301931816238461	0.749877	0.0876815	-0.43467	-0.0781647	1.44761	1.20662
ANKS1A	-0.0830338847889633	0.35497925703527	0.72771	1.40648	0.305506	0.236479	1.107	0.172208
SLC9A3R2	0.179496683261637	0.204063974780862	1.41697	1.22527	-0.111518	0.0130144	1.06585	0.542347
WDR3	0.272586993117679	0.72672492446797	0.142191	0.291106	0.287115	0.580073	1.02154	1.69852
TRAM2	-0.188852249200929	0.627407011386543	1.06728	1.14589	-0.314527	0.527354	1.18738	-0.292176
ERBB3	-0.450427602003466	0.846158954709066	1.24806	1.77761	0.0191555	-0.390196	-1.4325	0.980578
ANKRD44	2.05543565033976	0.176429022223495	0.958657	1.64054	0.124097	-0.284831	-1.12765	-0.660238
PDIA5	-0.309773328916461	0.631505874700483	0.0573212	0.306181	-0.663776	-0.638397	-2.18874	-1.33897
TBC1D22B	0.316315957903302	0.78736308214497	-0.00893461	-0.237574	0.176962	-0.203795	1.16626	-0.615383
NDUFB4	-0.00898079450399754	0.185512296273685	0.375922	-0.41901	0.0119735	-0.111	1.26597	0.836824
ME1	0.138644019809235	0.866874974150853	-0.0562377	-0.285903	0.463332	-0.174648	-1.22239	-0.581937
FOXJ2	-0.0525942715692906	0.393396580909602	0.768217	0.523308	-0.239486	0.310779	1.34009	-0.238314
ATXN3	-0.516222823148068	0.603692642606145	-0.00510452	-0.101461	-0.619717	-0.370708	1.06944	-0.252813
ISOC1	-0.191434690500932	0.623790331854585	0.818015	0.606962	0.0185793	0.145719	1.25527	0.314227
TP53BP1	0.0539141951885667	0.592775145438867	0.397063	0.624252	0.539955	0.108527	-1.43347	0.414331
RRP15	0.092321466011418	0.863838965124818	0.321877	0.121147	0.347519	0.892466	1.0792	0.877816
CBFB	0.0476486190046097	0.0314653555014824	0.0938618	0.193114	-0.145451	-0.117026	1.16891	0.741803
HDAC4	-0.38246765403494	0.964945951933719	0.411324	1.07858	0.10051	0.777097	1.03196	-0.951947
IFI35	0.396987921024479	0.37263165652254	1.03427	1.20751	-0.457066	0.0990911	1.21357	-0.782128
HEATR6	0.16488886706729	0.765136056631185	0.983559	0.78832	0.221964	0.0116946	-1.12068	-0.310264
MEF2A	0.37787949470505	0.620000902471344	0.687972	0.477047	-0.275292	-0.559938	1.40305	-0.12353
SRBD1	0.225632538362307	0.186328201007449	0.99012	1.47465	-0.0982032	0.0885678	-1.00624	0.173812
PPP2R5B	-0.294305966892048	0.593513738336715	1.77409	1.50272	0.352049	-1.00472	1.34886	-0.363845
GNB5	-0.0190745139291516	0.549868108476284	0.715727	0.873154	0.24444	0.0935479	1.41667	0.765565
NUCB2	-0.640817988609581	0.70949883723929	0.129867	0.735575	-0.324202	0.106311	-1.64666	-0.898181
SPTB	NA	NA	1.78452	1.61227	-1.38492	-1.53722	-2.21011	-1.21629
MNT	-0.00841079532336375	0.328771309132283	0.553863	0.772296	-0.27126	0.295011	1.14219	0.0247206
JMJD6	0.183647210009995	0.256454853688987	-0.708874	-0.258488	0.577281	-0.0314825	1.82942	0.643933
FRMPD1	NA	NA	2.91802	2.73853	-0.384917	0.632707	-1.0115	-0.122505
CFAP20	0.28206913282986	0.24424805675031	1.04095	1.39298	-0.793786	0.00603398	1.44119	-0.0092563
RAD18	0.400437870954583	0.477328578993579	1.17805	1.17177	0.186625	-0.452301	1.03587	0.467474
RPS6KA2	-0.0618615799607398	0.849170112594433	1.73821	1.02251	0.615083	0.632707	1.29371	0.291507
TRIB2	-0.819634187542175	0.0739434403741354	2.52337	3.14767	-0.969879	0.632707	-1.73666	-0.352349
PDCD2	-0.171510550875925	0.587497345695512	0.678321	0.323248	0.410813	0.647255	1.14978	-0.25869
ADGRL1	-0.471125819971604	0.676743682284449	-1.03797	-0.483661	-0.0312797	-0.68409	-2.05399	-1.23205
ACTN1	0.101834215758781	0.334450534325968	-0.465735	0.149264	-0.0714466	-0.548653	-1.19204	0.110251
PTPN18	0.182610894511045	0.4915924618719	1.33945	1.41205	0.581917	-0.256262	1.02394	0.182497
TFRC	-0.443530002854165	0.677513355948743	0.823777	0.606819	0.675301	0.20621	-1.08492	-0.910889
CHFR	0.0255841837019618	0.892100983070057	0.189845	1.07073	-0.0181343	0.155128	1.18221	-0.875744
P4HA2	-0.125166447981504	0.662920332985235	0.0397941	0.276926	-0.180717	-0.77363	-1.35481	-0.860829
IRAG1	NA	0.466219158484603	3.07134	3.08233	-0.384917	0.632707	-2.71826	-0.515848
LLGL2	-0.151650090141525	0.705177491852579	0.650132	0.402588	0.124513	-0.564875	-2.36211	-0.655778
PDE8A	-0.743614813904296	0.921328455159762	-0.739522	-0.414529	-0.278001	0.0825096	-1.07261	0.249687
