geneName	HEK293_2h	HMECs_1h	HMECs_24h	MCF10A_2h	M231_1h	SUM159PT_1h	SUM159PT_24h
RPL32	0.381996229682552	-0.0326132	-0.886304	-2.01596	0.53406	-1.11793	-0.458798
NFKBIZ	0.801285657435527	-0.70743	0.364476	1.19367	-0.358859	-1.28681	0.0996616
EIF2A	0.777973826739138	0.032084	-0.802678	-1.47491	0.151303	-0.114322	-0.0478924
RUBCN	0.311615523806133	-0.313634	0.0832128	-1.27983	0.069831	0.680586	0.295822
LYAR	0.834585519417025	0.101291	-0.970619	-1.0148	0.122416	-0.440964	-0.173735
RPL37	0.677255793277792	0.0691093	-0.871393	-1.10931	0.427189	-0.394357	-0.286169
RNF44	0.792264956065763	-0.264678	0.119689	1.50593	-0.109698	-0.16946	0.385582
PNRC1	0.0719645195353727	0.130907	0.959885	2.56251	-0.14167	-0.593734	0.802501
ABRACL	0.680057393703902	-0.0880587	-0.462591	-1.41235	-0.301967	-1.70392	-0.589252
SLC18B1	0.456109308006888	-0.0850971	0.0916744	-1.03456	0.597255	-0.962702	0.666717
ATXN7L1	0.336118432973134	-0.0310295	0.181393	1.62377	0.202976	-0.233838	0.050752
MEPCE	0.620716032327645	0.0300766	-0.250017	1.08474	0.162454	0.508864	-0.333781
ZC3HAV1L	0.989800183952433	-0.109488	-0.958631	-1.10721	-0.107547	0.587435	0.155819
MFHAS1	0.794828649247197	-0.125614	-0.299465	-1.36898	-0.250742	0.761108	-0.202229
ST18	NA	1.92232	0.243678	1.40667	-0.250742	1.21362	2.08317
LRP12	0.718386782598054	-0.050528	-0.214353	-1.0166	0.131234	-0.935471	0.0315478
EIF3H	0.352714077986589	-0.0328544	-0.477018	-1.31909	0.318406	-0.12928	-0.25217
SNX30	0.941856054989644	0.0868144	-0.044668	1.30283	0.0618484	0.823674	0.709715
RPL7A	0.390020154160172	-0.0698175	-0.901079	-1.94515	0.362858	0.681745	-0.323499
PROSER2	0.785787742549385	-0.0598316	-0.715016	-1.96489	-0.492943	-0.757233	-0.458287
USP6NL	0.879828922466917	0.136151	0.118922	1.36227	0.115855	0.238712	0.00517096
NRBF2	NA	-0.18532	-0.905186	1.47775	0.3208	-1.04691	-0.0434983
ANKRD1	NA	-0.662642	0.243678	-2.81184	-0.160234	2.06162	1.17628
EIF4EBP2	0.431641033319166	0.0763978	-0.260554	-1.31965	-0.0442909	1.50313	0.743323
TCF7L2	0.368466953052225	0.0969249	0.487603	2.24456	-0.107784	-0.609264	0.150568
PPRC1	0.963552080804572	0.0154298	-0.724614	-2.68966	0.104069	0.198024	-0.14063
ITPRIP	0.932798725302006	-0.134947	-0.483557	-1.48644	-0.148691	-1.12425	-0.53385
PDCD11	0.713800524538447	-0.0420006	-0.472832	-1.56859	0.00585406	-0.146898	-0.232541
RGS10	0.309513425862433	0.158761	-0.786276	-1.27783	0.133734	0.86074	0.179681
EIF3M	0.98738956178544	0.0365234	-0.506595	-1.0335	0.141367	-0.175766	-0.0171362
CCDC82	0.209087324232917	-0.443444	-0.615979	-1.11689	0.0875807	-0.94766	-0.259714
CAPN5	NA	-0.469997	0.959885	1.19367	-0.178428	1.02098	-0.501789
RPS3	0.752885705748543	-0.0817597	-0.916373	-1.86316	0.495253	-0.458112	-0.830566
TAGLN	NA	0.373884	-0.208835	-5.58485	-0.045922	0.956463	-1.30914
CDC42EP2	0.788847657532326	-0.364737	-0.691617	-2.01564	-0.498669	-0.108308	-0.0867515
HMGA2	NA	-0.0348241	-0.507251	-1.21256	-0.135265	1.21362	1.08317
ARID5B	0.531087117794068	-0.109325	0.752691	1.44206	0.0509139	-0.00725561	0.616137
SLC7A11	0.978020670954549	-0.396673	0.399829	1.3635	0.0993912	-1.85269	-0.302222
TMEM86A	NA	0.507283	0.565606	2.82171	-0.00973369	2.79858	1.08317
IPMK	0.66842106624296	-0.162213	0.345557	2.51685	-0.363952	-1.34437	0.324879
SRFBP1	0.839818514573684	0.0887339	-0.56856	-1.39797	0.0866531	-0.509621	0.0745294
ANKRD50	0.772584677728107	-0.225863	0.0710116	-1.0939	0.0652041	-0.259261	0.571897
QTRT2	0.748666063573553	-0.0697433	-0.592093	-1.21329	0.118796	-0.874363	-0.38008
SAV1	0.742796615603227	-0.389077	-0.393752	2.02524	0.164296	-0.260311	1.08317
SACS	0.550144360294989	0.116995	-0.803003	-1.00688	0.19033	0.216888	0.15652
CENPJ	0.553613535627904	0.142187	-0.533089	-1.12171	-0.00895512	-0.58091	-0.271009
JMY	0.898173946707123	0.0865498	0.797613	1.97783	-0.1001	-0.478077	0.411479
RPP38	0.566236354322656	0.228286	-0.185435	-1.18359	-0.138084	0.157037	0.35236
IFIT5	0.84245725244126	-0.130791	-0.350002	-1.17829	0.0499399	-0.99283	0.201115
HNRNPDL	0.471821220484387	0.09323	-0.544265	-1.15934	0.231826	-0.178642	0.115189
UTRN	0.34732568437477	0.152503	0.244729	-1.17007	-0.0143355	0.107739	0.13958
CETN3	0.98744884798385	-0.342601	-0.199929	1.2556	-0.0297569	-0.755015	0.175292
RANBP2	0.535521335138566	0.0484343	-0.0733024	-1.58544	0.155522	-0.480826	0.260838
AHCTF1	0.576243253458589	-0.0815526	-0.485573	-1.14177	0.110228	-0.290647	0.0456058
NR4A2	0.761066178060855	-0.469997	0.243678	4.55867	0.0387648	-0.155613	0.791942
ADGRF1	NA	0.0903455	-0.173803	1.12571	0.749258	2.21362	0.498211
ING1	0.829637952138665	0.327016	-0.581825	1.48828	-0.159111	-0.43327	-0.111205
LURAP1L	NA	0.17866	0.118147	2.15731	0.0122926	-0.481525	-0.196934
DDAH1	0.88692797860946	0.211827	-0.275196	-1.40371	0.113112	0.826597	0.218103
ZUP1	0.142457568195308	-0.271064	-0.0795439	-1.32397	-0.16778	-0.565611	0.264414
DISP1	0.497198326627675	0.585285	-0.0558828	1.17662	-0.16535	-0.336577	-0.186916
LONRF1	0.889304311500263	-0.698862	-0.427258	-1.08518	-0.546198	0.160181	0.750274
SH3RF1	0.697952894531027	0.16048	-0.218357	-1.26915	0.108339	0.0030536	-0.141199
DIPK1A	0.422270610805977	-0.148069	0.0212851	-1.01118	-0.336898	-0.220475	0.71898
C21orf91	0.716739723574322	0.283202	0.455182	1.06271	0.0536516	-0.388415	0.803066
ADAMTS5	0.255270804958931	1.33736	0.243678	3.17534	-0.250742	1.21362	0.498211
FLCN	0.64666942570374	0.359384	-0.297564	1.51385	-0.17578	1.35867	0.240715
AZIN1	0.469828068678931	-0.273467	-0.165675	-1.5945	0.0702522	-1.94266	0.289015
PIP4P2	NA	-0.430695	-0.275697	1.14363	0.0753221	-0.705761	0.395117
OTUD6B	0.735046878130104	-0.23078	-0.343402	-1.31345	0.170183	-0.311841	-0.111643
TTC39B	NA	-0.343912	0.133072	-2.31785	-0.186611	0.557575	-0.295338
PI4K2A	NA	0.0264288	0.15253	1.31691	-0.330176	-0.316894	-0.394874
SAMSN1	NA	-0.469997	-0.241749	-2.34822	-0.771574	-1.44726	0.129975
NIFK	0.867303642790389	0.185355	-0.668375	-1.3044	0.227561	-1.24581	-0.216858
FZD7	0.774184842054501	0.145468	-0.572955	1.58005	0.340295	-0.108308	-0.0867515
PPARGC1B	0.71778599443343	-0.125269	0.191683	-1.50576	0.286915	0.231108	-0.186916
MED7	0.523635752609067	-0.0459707	-0.129235	-1.36592	-0.260171	-0.478257	-0.179861
RASA2	0.568920639413261	-0.12731	-0.604319	-1.12315	-0.118527	0.029196	0.457239
MICU3	0.884247755025033	-0.421634	-1.4084	2.23674	0.249687	1.21362	0.498211
WHAMM	0.570558611896645	-0.21761	-0.276101	1.09924	0.313419	0.717195	0.620695
BACH1	0.444941033404696	0.000994718	-0.41663	1.72707	0.0527222	0.22974	0.270405
SH3RF2	NA	-0.0724619	0.095155	2.12983	-0.0143894	-0.655795	-0.12913
RPL30	0.482177123790509	-0.012409	-0.85633	-1.54767	0.452212	-0.610994	-0.453377
EEF1A1	0.708333322930438	0.295146	-0.585473	-3.66412	0.631992	-0.591027	-0.952306
KAT6B	0.513383310843385	0.133825	0.165675	1.15101	-0.0323183	0.00638797	0.503282
UTP14A	0.958837061676554	0.113298	-0.580022	-1.27022	0.200294	0.461363	-0.129501
FBXO32	0.954190533614838	0.277652	0.976739	3.55377	-0.238618	-0.371342	0.555201
ETS2	0.350371700451787	0.223235	0.383027	-1.06582	0.0216305	-1.33993	0.185743
ZNF618	0.728412851717462	0.0484975	-0.0666626	1.15235	-0.241027	0.30673	0.442177
UBN2	0.680692665764179	0.123233	0.46607	1.61114	-0.332329	-0.391576	0.0547651
DUSP2	NA	-1.36308	0.1282	-3.76326	0.92983	-0.938383	-2.50179
DZIP1L	0.38927606858338	0.37091	0.226604	-2.68382	-0.194158	0.495034	-0.436694
H2BC5	0.226429086175174	-0.107636	-0.292375	1.21786	-0.232873	-3.66919	-1.5619
H4C8	0.844348447689654	0.0310613	-0.787938	1.01424	0.205667	-3.38359	-1.42104
B4GALT5	0.598533483302588	-0.0647405	-0.310424	-1.60198	-0.127278	0.726838	0.877244
PPP1R15B	0.280664188025041	-0.166832	-0.510957	-1.16069	-0.171429	-0.315373	0.061709
CSRP1	0.844229114422916	-0.00431964	-0.181537	-1.00369	-0.0366974	-0.0160277	-0.0533654
BTG2	0.639759780208037	-0.298486	0.264946	1.43229	-0.765315	-0.492648	0.521295
ZYX	0.510484255921388	-0.0345333	-0.112378	-1.49375	0.0197958	0.258167	0.232157
CCDC117	0.606719352879451	-0.183474	-0.503036	1.33296	-0.148056	0.290242	0.485036
CCDC107	0.827111718915474	0.0154298	-0.587925	-1.16368	-0.23304	1.54804	-0.0557246
ZNF761	0.530524804661091	0.594516	0.0560505	-1.98565	0.179893	0.0071697	0.5686
DEDD2	0.35014340847899	0.0436267	-0.146269	3.03192	-0.400984	0.0531559	-1.04928
GPATCH4	0.965313573941202	-0.0079447	-0.592824	-1.15972	-0.0521201	-0.732838	-0.245668
ORAI2	0.576390232073406	-0.94275	-0.384354	-1.05871	-0.72718	-0.0494138	-0.501789
SQSTM1	0.91862229235465	0.174186	0.106583	1.6511	-0.18611	0.300313	0.143234
RPL8	0.686339352692316	-0.0506428	-0.622931	-1.36588	0.194691	-0.192694	-0.834546
ITGA5	0.722576321996439	-0.0518633	-0.49705	-1.10255	-0.14997	-0.438303	-0.0155962
RPL26	0.269168847442864	0.204091	-0.778633	-2.01399	0.180899	-0.595331	-0.88734
SSTR5	NA	0.337358	2.24368	2.48467	0.749258	0.213621	0.498211
SPSB3	0.367172920602081	0.12209	0.200176	1.0876	-0.193026	0.420071	-0.439728
PLPP3	NA	1.07432	0.658715	-1.26576	-0.465481	-0.456231	1.22691
KLHL21	0.318091822031787	0.162977	-0.820702	1.78506	0.105562	0.377596	-0.037508
FBLIM1	NA	0.0054687	0.0664544	-1.24325	-0.101165	0.571173	-0.00993593
DHRS3	NA	-0.113749	-0.838785	1.46556	-0.181479	-1.14272	-0.439984
FAAP20	0.177297930278897	-0.103215	-0.179822	1.01435	-0.19789	0.98013	-0.244293
NEXN	0.795480700750494	0.389073	0.243678	-1.85841	0.095583	-1.13688	0.183338
DNAJB4	0.241091615024515	0.161035	0.632952	1.75828	-0.147982	-0.554433	0.429498
ATXN7L2	0.476043232690054	0.0802001	-0.978715	1.31921	0.8118	0.725121	-0.471415
ZNF281	0.512549421760175	0.0227223	-0.210888	-2.04264	0.102405	0.344468	0.479832
MEMO1	0.633723075816571	0.220001	-0.508395	-1.59333	0.376215	-0.356695	0.309766
PDLIM5	0.736911929560763	-0.0486171	-0.15261	-1.84762	0.046825	0.0387464	0.0809759
NIPAL1	0.413352873057111	0.0321731	-0.784667	-1.66508	0.609855	-0.201417	0.305566
ADORA1	NA	1.33736	0.243678	2.82171	0.656149	2.79858	0.498211
RPL22L1	0.354910859804684	0.153474	-0.944721	-1.52554	0.440198	-0.742076	-1.15115
PRICKLE2	NA	0.0472298	0.427207	1.07628	-0.0221174	0.651742	0.673298
ADAMTS9	NA	-0.492717	-0.640845	-1.81388	0.192865	-0.278978	0.237559
PPM1K	0.528909799281043	-0.129768	0.212651	1.50683	0.265656	-0.384109	0.0467019
PTX3	NA	0.0154298	-2.07825	-1.82434	-0.230058	-2.21478	-1.37626
RBM47	NA	-0.575179	0.413603	1.3797	-0.376273	4.21362	0.820139
TKT	0.42854273645895	0.0252115	-0.386845	-1.07039	0.0820923	0.783255	0.39481
PRKCD	0.633682646698567	-0.0879115	-0.643593	-1.00189	0.0519643	0.13962	0.681811
SFMBT1	0.993157826418267	0.164994	-0.452706	-1.57061	0.356807	0.368343	0.324879
ARHGEF3	0.401557080932515	0.084418	-0.259504	1.55867	-0.0328368	-0.740576	-0.28606
DUSP7	0.881244602124281	-0.0956941	-0.451909	-1.51814	-0.0127984	0.454629	0.608635
HMGB2	0.524447193094414	0.0992361	-0.150813	1.34383	-0.0402467	-0.805626	-0.473633
FBXO8	0.952228326256438	-0.162213	0.243678	1.02262	0.0181932	-0.876017	0.408574
GASK1B	NA	-0.0236398	-0.235157	1.47121	0.749258	0.728194	-0.572178
NAA15	0.350059575142437	0.07132	-0.480978	-1.13392	0.0596539	-0.761809	0.0338551
OTUD4	0.844314750531138	-0.130339	-0.488126	-1.00426	0.0195103	-0.230682	0.467467
RICTOR	0.821794099181776	-0.0380414	-0.0731796	1.18511	-0.0104732	-0.507048	0.363822
ANKRA2	0.61366329056635	-0.314719	0.141798	1.38358	-0.181479	-0.445343	0.895101
UTP15	0.802500596855293	-0.0736271	-0.562917	-1.57704	0.225583	-0.787857	-0.0395411
NSA2	0.610432282201363	0.0124377	-0.648838	-1.36898	0.37504	-0.45196	-0.025351
FOXQ1	0.721801579087024	-0.847067	-0.815216	3.14363	0.0624161	-2.24581	-1.63929
CREBRF	0.208387182247451	-0.31117	0.473159	3.97145	-0.230493	-0.851474	0.192108
KCNK5	0.956947732078716	0.337358	-1.56368	-3.53585	-0.250742	3.91406	-0.501789
OSGIN2	0.805677303607039	-0.136573	-0.355785	1.50976	-0.0185683	-0.136322	0.148268
TP53INP1	0.545043446606984	0.297094	0.475493	1.88311	-0.289216	0.503127	1.23518
NFIL3	0.9118942004694	0.111798	-0.0853868	1.48467	-0.307967	-1.45541	0.018218
TRMT10B	0.831862881184148	-0.0381512	-0.0558828	-2.22269	-0.279311	-0.201417	0.0831735
FBXO33	0.548393939817003	-0.17194	-0.44479	1.29564	0.178102	-0.476695	0.337149
INTS6L	0.801174197957968	0.203265	-0.0279189	-2.4637	0.323952	1.95059	-1.08675
GJB2	NA	-0.116939	0.403887	-1.51328	-0.0580967	1.21362	-0.501789
ZNF503	0.810462697936622	-0.266713	0.302137	-2.70667	-0.205299	-0.053166	-0.124719
DDX21	0.41626511856279	0.0371988	-0.762705	-1.36609	0.0838332	-0.574147	-0.221979
PIP4P1	0.311308645854907	0.147027	-0.176773	1.42362	0.258813	-0.00877184	0.334712
NSMF	0.675974745013923	0.19216	0.0110168	-1.17313	-0.205816	0.919173	0.382734
ZNF219	0.795403983400256	-0.0776796	0.276099	2.82171	-1.20344	0.64658	-0.300155
ZFYVE1	0.374269921597922	-0.0141145	0.460489	2.21947	-0.178892	-0.0705878	0.117787
FRAT1	NA	0.489361	0.395681	2.73924	-1.38825	1.02098	-2.50179
TAF1D	0.987431243848593	0.225911	-0.565408	-1.54955	0.27658	-0.0225381	0.127692
ADAMTS15	NA	0.507283	0.491605	1.93954	-0.307325	2.43601	-1.08675
LARP6	0.125980962438973	-0.182649	0.353302	1.09472	-0.0371463	-1.39265	-0.345561
WEE1	0.336102695096882	0.178947	0.0315243	1.69092	0.217166	-0.940868	-0.387267
MAPK7	0.863173023713829	0.0478513	0.0510324	-1.74054	0.0114212	0.881045	0.218103
RRAD	NA	-0.0105654	1.02129	-3.22269	-0.587777	-0.00877184	-0.724181
PLEKHA7	0.864339821083383	-0.0445127	0.0526292	-1.03335	-0.0884704	1.71612	-0.764823
SCNN1G	NA	0.221881	0.94923	1.14007	-0.0678777	-3.5081	0.601304
STX3	0.755873765426098	0.0833525	-0.899011	1.85823	0.265464	1.77997	0.321333
EVA1C	NA	-0.103215	-0.156253	-1.41861	-0.298048	-0.108308	0.0608057
ZNF91	0.639147095466153	0.298364	0.243678	-1.47375	0.317685	2.79858	0.720603
TRIM68	0.879831102622837	0.135724	-0.257517	1.23674	0.157136	-0.496873	0.235177
TUBA1C	0.999594471428347	0.00575807	-0.952184	-1.03612	0.397415	-0.406299	-0.992563
ZNF526	0.438015245654741	0.0154298	-0.0933575	-1.1532	-0.22236	-0.108308	0.0277604
DAPK3	0.456314725575886	0.163263	-0.334893	-1.22576	-0.153117	1.10582	0.789815
EEF2	0.131756587491407	-0.0115896	-0.97117	-3.39667	0.3214	0.357183	-0.865318
TLCD3A	0.276839625986237	0.102893	-0.645291	-1.22892	0.186838	-0.351977	-0.757046
CYB5D2	0.667094743528031	-0.334019	0.839781	1.57235	0.0387648	-0.201417	-0.209007
KRT80	NA	0.981214	0.0510324	-1.10802	0.124329	2.49085	0.0749995
SRRM2	0.897456373759615	0.0886035	-0.113776	-1.45033	0.0753735	-0.0200068	0.0066488
ZNF597	NA	0.668564	-0.318201	-1.83365	-0.250742	0.14949	0.559612
RAB3IL1	0.405001331678182	-0.0776796	-0.756322	2.0441	-0.431314	0.231323	-0.141199
RPSA	0.705268709423956	0.129881	-0.835066	-1.97625	0.455641	-0.0690184	-0.150077
IRF2	NA	0.215728	0.261978	1.78608	-0.0965209	-0.628698	0.440164
MFSD2A	0.426360209795843	-0.306814	0.144502	-1.36798	-0.323991	-0.340968	0.587478
KLHL30	NA	0.337358	1.82864	-3.34822	-0.835704	-0.756006	-0.149487
RAB31	0.968312284013946	-0.0279266	-0.346039	1.14363	-0.086355	-0.629654	0.611868
POLR3D	0.619285994067115	-0.517212	-0.671434	-1.51814	-0.342738	-0.435951	-0.196099
CAVIN2	NA	-0.171415	0.0461063	-1.30933	-0.14256	-0.583071	0.266513
PKIG	0.607919063149852	-1.19869	0.292587	1.28737	-0.277709	0.35564	0.447585
ZBTB5	0.456978218618392	-0.486792	0.1035	1.23674	-0.437705	0.285411	-0.233856
LCMT2	0.726666583587901	-0.229226	-0.69595	-1.13982	0.0641315	0.49835	-0.238755
DDX19A	NA	-0.18939	-0.143346	-1.82215	0.354979	0.185051	0.498211
MAT2A	0.854172443322323	-0.244288	-0.660518	-3.90116	0.102111	0.477759	0.54145
ROR2	0.865906454563538	1.92232	1.82864	4.8806	0.136281	2.68755	-0.349786
SLC25A6	0.615772713212166	0.0438458	-0.954022	-2.72273	0.331032	0.623109	-0.717428
FAM110B	0.763708189764577	-0.0776796	-0.17136	3.40667	0.749258	0.728194	0.275819
ZBTB43	0.26958612305669	0.0107074	0.00865749	1.79396	-0.174458	-0.530199	0.0344996
EFNA1	0.557262498612727	0.18798	0.29022	2.82514	-0.250742	0.28401	0.191233
NMD3	0.878805514458257	-0.0384771	-0.369693	-1.47597	0.013784	-0.246069	0.27702
ADRB2	NA	-0.327658	-0.296891	-1.97827	0.130821	-1.65465	-0.224535
MMGT1	0.708220130442542	0.051449	-0.266272	-1.00426	0.111828	-0.869369	0.434081
BNC1	NA	-0.0823743	-0.227756	-2.05517	0.0711863	-0.651775	0.217778
FASN	0.899422072860099	-0.0277016	-0.0895954	-1.15462	-0.118276	1.58647	0.542844
UGP2	0.998062716739515	0.0944086	-0.298325	-1.02794	0.0603281	-0.736281	0.0677982
PCDH7	0.746610812039078	0.0624981	-0.234896	-1.20789	0.115686	0.229051	1.08834
ZNF35	0.816005061620761	0.105184	-0.265336	-2.26576	0.171085	0.213621	0.426658
IFFO2	0.762696385194642	-0.11371	0.245202	-3.47237	-0.0905319	-0.239552	0.380641
SIMC1	0.635345987196994	-0.122074	-0.450219	-1.31345	0.0132983	0.526778	1.12624
CRTAP	0.631327454871242	-0.033914	-0.362172	-1.57993	0.38207	0.362105	-0.166219
B3GNT2	0.257280299893271	-0.571768	-0.34352	-1.85637	-0.246614	-0.0234186	0.235177
KRT8	0.303834799276627	-0.110887	0.511025	-1.33094	-0.0496893	3.38295	0.0233922
METTL7B	NA	0.337358	0.243678	-2.57061	-0.79823	-0.371342	0.498211
NFXL1	0.662110136265653	0.0290819	-0.151063	-1.0752	0.0614403	-0.966122	-0.0464061
RIOX1	0.881413904835354	-0.0686345	-0.290471	-1.21256	-0.0808168	0.223143	-0.140281
IRX1	NA	0.350454	0.0960529	1.98786	-0.250742	2.79858	2.37268
IRX2	NA	0.213727	0.501475	1.12222	-0.711342	-0.408088	-0.00920068
ZNF296	0.719599591594994	0.784817	1.36921	-3.02629	0.111828	0.603567	0.312655
PPM1D	0.918661245599503	0.190517	-0.15593	1.36412	0.109956	-0.502586	0.197041
KIAA0232	0.990723654415378	-0.105772	0.448936	-1.65403	-0.241562	0.823161	0.774815
CAVIN3	NA	-0.0640183	-0.50927	1.1707	-0.246602	-0.865947	-0.746641
C11orf24	0.733079794219871	-0.0114459	-0.092848	-1.39034	-0.121662	0.0706626	-0.0597845
SOCS5	0.690714583652184	-0.0252122	-0.293979	-1.72261	0.324373	-0.879489	0.463995
CHD7	0.75900328124568	0.17311	-0.268222	-1.17829	-0.104137	0.348899	0.476034
ZNF581	0.672959086914908	0.246592	-0.622021	-1.34822	0.490524	0.565093	-0.00221802
POLR1C	0.778838651269437	0.0318803	-0.58434	-1.53744	0.169065	-0.170915	-0.279397
ZNF562	0.531463353951242	-0.017307	-0.369299	-1.57061	0.338256	-0.508845	-0.396436
LRRC8C	0.673490982535009	0.0807432	-0.793927	-1.3666	0.0160448	0.365624	1.32829
RSL1D1	0.372654505981151	0.0408928	-0.825356	-1.00385	0.0990994	-0.458967	-0.11846
BCL2L1	0.833113536631516	0.0624981	-0.0949079	-1.00387	0.196717	0.0878088	0.057197
ZNF584	0.823239714002855	-0.103215	-0.27633	-2.0196	0.157898	0.379631	0.480509
ZNF274	0.650436044588358	-0.00411038	-0.27182	-1.83651	0.120292	0.334927	0.0662004
SPSB1	0.464561431798916	0.0627355	0.31864	1.25512	-0.250742	0.213621	0.263746
CTPS1	0.999923971259296	-0.0920843	-0.829309	-1.07328	0.169167	-0.285139	-0.447183
PWWP2B	0.792722946592531	0.288448	0.0647074	-1.8177	-1.0581	0.326095	0.266038
ZNF570	0.520208778625547	0.77793	0.436323	-1.98565	0.0216305	1.43601	0.720603
RPS21	0.443743505354883	-0.0462277	-0.938753	-1.08184	0.39432	-0.94855	-1.29473
JMJD1C	0.571314205062637	0.18612	-0.0967469	1.1136	0.00901748	-0.542143	0.358605
QARS1	0.589456010252384	0.014199	-0.401153	-1.30784	0.204503	0.639774	-0.178905
ORMDL3	0.330900948644952	-0.0542206	0.421465	1.01743	0.217645	0.688959	0.023302
HINFP	0.488516736325885	-0.232958	0.243678	1.01435	-0.235475	-0.0416365	0.219495
BPGM	0.784899035601587	-0.288247	0.0433789	1.28737	0.556613	-0.245811	-0.376258
ARNT2	NA	-1.2476	1.24368	1.63529	0.0150697	2.21362	0.498211
NAA16	0.928792790021635	0.0532619	-0.455456	-1.27422	-0.0827696	0.00211648	0.29428
CCDC96	0.590955051381624	0.152933	0.554018	-1.34822	-0.807135	1.79858	3.19865
NOC3L	0.968195081331455	-0.00636435	-0.136243	-1.08913	0.139761	-0.535571	-0.282008
RAPH1	0.950066059563643	-0.097199	-0.23947	-2.00946	0.0628852	-1.03431	0.0704624
SYT12	NA	0.337358	1.24368	-2.74188	1.07119	1.62866	-0.0867515
ZBTB21	0.129521400040584	-0.138857	-0.149282	-1.10206	0.0435436	-0.854036	-0.324035
STOX2	0.959150486601417	-0.177215	-0.0782506	2.07324	-0.619976	-0.786379	-0.501789
TRIB1	0.342182027785584	-0.633198	-0.333868	1.19094	0.11699	-0.040136	0.128977
NABP1	0.305241804789022	-0.058943	-0.634332	-1.75229	-0.00747064	0.869666	0.187171
LRFN4	0.256692759065554	-0.330067	-0.189282	-1.27571	-0.374124	0.747957	0.194819
PLK3	0.723628399463031	-0.648836	-0.296891	-1.45593	-0.303691	0.0971066	-0.38249
SPTBN2	0.615448191130326	0.264294	0.50374	-1.54462	-0.181201	0.29881	-0.0780026
TLR6	NA	-0.832567	-0.118893	1.55867	-0.561082	0.213621	-0.501789
TRMT10C	0.298108495799148	-0.0167848	-0.507517	-1.51458	0.0937185	-0.804722	-0.260889
MGA	0.764066730515436	0.0549582	-0.13704	-1.21392	-0.0457314	-0.221729	0.136323
LIG4	0.457904712516943	-0.151389	-0.562641	-2.4637	0.0545076	-0.380928	0.336622
RPL4	0.294953247850346	0.0336238	-0.679867	-1.64392	0.395793	0.107683	-0.119337
CMKLR1	NA	0.337358	1.24368	-2.31345	1.33422	-0.108308	-1.82372
NR1D2	0.250424628206357	0.456657	0.310509	1.65708	0.0582858	-0.389489	0.473963
GLMN	0.495959747839897	0.239638	-0.470454	-1.6424	0.347444	-0.104827	0.681241
KCTD13	0.263832429987287	0.0698776	-0.106265	-1.14177	-0.447139	1.09814	0.655752
CHST2	NA	0.71587	1.09167	-1.66138	-0.119497	-1.18493	-0.967453
YPEL2	0.161095337584748	-0.0252122	-0.604319	3.93718	-2.0581	-0.786379	1.89053
CTDSP2	0.835416378526163	0.041902	0.157169	1.28114	-0.18391	-0.0725364	0.591698
EIF3F	0.230575966678822	-0.25974	-0.88863	-2.2418	0.328415	-0.0184952	-0.896379
LIPT2	0.523553265180326	0.391806	-0.369299	2.40667	0.666796	0.891692	-0.823717
RMI2	0.571600506378522	-0.434018	0.229031	1.35873	-0.494013	0.167327	-0.823717
SFN	NA	-0.0175261	-0.176142	-1.39599	-0.09292	-0.00241634	0.134275
ETV4	NA	-0.0992128	-0.160713	1.13856	0.0670466	-0.215223	0.0877462
ARL4D	NA	-0.67091	-0.120071	-1.43311	-0.590592	-2.09672	-0.812129
ORAI3	NA	-0.148069	0.5518	1.13417	-0.654097	-0.921894	-0.615609
IP6K1	0.772648357406536	-0.263372	-0.498525	1.05388	-0.0173783	-0.398563	-0.145224
UFSP1	0.327847628052289	0.0478513	-0.128291	-1.76326	-0.113238	-0.300953	-1.01636
SPHK1	0.409974676554941	0.195762	-0.88893	-1.82811	-0.16828	0.176146	-0.465263
SYNE3	NA	-0.27516	-0.117779	-1.85072	-0.262616	-0.0771588	-0.479069
PLAAT3	0.557661048847337	-1.16514	0.156215	1.18016	-0.102389	0.0793195	-0.169214
PRR15	NA	-0.428177	-0.384354	1.75132	-0.250742	1.21362	0.498211
B3GNT5	0.321600971183147	-0.00392315	-0.26985	-2.38775	-0.147648	-1.33658	-0.026451
FOXC2	NA	-0.44025	-0.311538	-1.10684	0.749258	-1.20722	0.0889558
BDNF	NA	0.574397	0.0212851	-1.26576	-0.00537603	0.213621	-0.501789
CCDC121	0.559457036192283	0.530003	1.60625	2.11121	-0.357657	-0.593734	0.690856
